payment_id,order_id,transaction_reference,payment_method,payment_status,amount,currency,installments,provider,authorized_at,paid_at,refunded_amount,failure_code,failure_reason,created_at,updated_at
98,98,SIM-b393c64e8e954bf989eaa20e79a29a80-55,PIX,APPROVED,2475.51,BRL,1,synthetic_gateway,2026-09-06T14:02:54.029480Z,2026-09-06T14:03:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
99,99,SIM-b393c64e8e954bf989eaa20e79a29a80-56,PIX,APPROVED,1047.51,BRL,1,synthetic_gateway,2026-09-05T08:59:54.029480Z,2026-09-05T09:00:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
100,100,SIM-b393c64e8e954bf989eaa20e79a29a80-57,CREDIT_CARD,APPROVED,512.44,BRL,3,synthetic_gateway,2026-09-03T20:28:54.029480Z,2026-09-03T20:29:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
101,101,SIM-b393c64e8e954bf989eaa20e79a29a80-58,CREDIT_CARD,APPROVED,1167.96,BRL,1,synthetic_gateway,2026-09-03T18:22:54.029480Z,2026-09-03T18:23:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
102,102,SIM-b393c64e8e954bf989eaa20e79a29a80-59,PIX,APPROVED,2401.26,BRL,1,synthetic_gateway,2026-09-03T01:41:54.029480Z,2026-09-03T01:42:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
103,103,SIM-b393c64e8e954bf989eaa20e79a29a80-60,CREDIT_CARD,APPROVED,1134.55,BRL,1,synthetic_gateway,2026-09-06T04:03:54.029480Z,2026-09-06T04:04:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
104,104,SIM-b393c64e8e954bf989eaa20e79a29a80-61,CREDIT_CARD,DECLINED,1850.02,BRL,1,synthetic_gateway,,,0.00,PAYMENT_DECLINED,Pagamento não autorizado na simulação,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
105,105,SIM-b393c64e8e954bf989eaa20e79a29a80-62,PIX,APPROVED,1962.48,BRL,1,synthetic_gateway,2026-09-04T18:48:54.029480Z,2026-09-04T18:49:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
106,106,SIM-b393c64e8e954bf989eaa20e79a29a80-63,PIX,APPROVED,676.53,BRL,1,synthetic_gateway,2026-09-02T23:33:54.029480Z,2026-09-02T23:34:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
107,107,SIM-b393c64e8e954bf989eaa20e79a29a80-64,CREDIT_CARD,APPROVED,2460.74,BRL,6,synthetic_gateway,2026-09-04T14:01:54.029480Z,2026-09-04T14:02:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
108,108,SIM-b393c64e8e954bf989eaa20e79a29a80-65,BOLETO,APPROVED,2474.28,BRL,1,synthetic_gateway,2026-09-05T03:08:54.029480Z,2026-09-05T03:09:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
109,109,SIM-b393c64e8e954bf989eaa20e79a29a80-66,PIX,APPROVED,1246.92,BRL,1,synthetic_gateway,2026-09-02T17:51:54.029480Z,2026-09-02T17:52:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
110,110,SIM-b393c64e8e954bf989eaa20e79a29a80-67,PIX,APPROVED,528.66,BRL,1,synthetic_gateway,2026-09-02T17:29:54.029480Z,2026-09-02T17:30:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
111,111,SIM-b393c64e8e954bf989eaa20e79a29a80-68,CREDIT_CARD,APPROVED,343.99,BRL,6,synthetic_gateway,2026-09-04T17:04:54.029480Z,2026-09-04T17:05:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
112,112,SIM-b393c64e8e954bf989eaa20e79a29a80-69,CREDIT_CARD,APPROVED,178.97,BRL,6,synthetic_gateway,2026-09-04T16:37:54.029480Z,2026-09-04T16:38:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
113,113,SIM-b393c64e8e954bf989eaa20e79a29a80-70,PIX,APPROVED,2367.70,BRL,1,synthetic_gateway,2026-09-06T12:11:54.029480Z,2026-09-06T12:12:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
114,114,SIM-b393c64e8e954bf989eaa20e79a29a80-71,CREDIT_CARD,DECLINED,731.76,BRL,1,synthetic_gateway,,,0.00,PAYMENT_DECLINED,Pagamento não autorizado na simulação,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
115,115,SIM-b393c64e8e954bf989eaa20e79a29a80-72,CREDIT_CARD,APPROVED,883.44,BRL,2,synthetic_gateway,2026-09-06T13:39:54.029480Z,2026-09-06T13:40:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
116,116,SIM-b393c64e8e954bf989eaa20e79a29a80-73,PIX,DECLINED,104.17,BRL,1,synthetic_gateway,,,0.00,PAYMENT_DECLINED,Pagamento não autorizado na simulação,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
117,117,SIM-b393c64e8e954bf989eaa20e79a29a80-74,CREDIT_CARD,APPROVED,1893.35,BRL,2,synthetic_gateway,2026-09-04T09:39:54.029480Z,2026-09-04T09:40:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
118,118,SIM-b393c64e8e954bf989eaa20e79a29a80-75,PIX,APPROVED,1273.66,BRL,1,synthetic_gateway,2026-09-05T21:14:54.029480Z,2026-09-05T21:15:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
119,119,SIM-b393c64e8e954bf989eaa20e79a29a80-76,CREDIT_CARD,APPROVED,1155.92,BRL,6,synthetic_gateway,2026-09-06T01:30:54.029480Z,2026-09-06T01:31:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
120,120,SIM-b393c64e8e954bf989eaa20e79a29a80-77,PIX,APPROVED,1288.65,BRL,1,synthetic_gateway,2026-09-03T03:41:54.029480Z,2026-09-03T03:42:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
121,121,SIM-b393c64e8e954bf989eaa20e79a29a80-78,CREDIT_CARD,APPROVED,2248.89,BRL,3,synthetic_gateway,2026-09-06T12:53:54.029480Z,2026-09-06T12:54:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
122,122,SIM-b393c64e8e954bf989eaa20e79a29a80-79,BOLETO,APPROVED,236.22,BRL,1,synthetic_gateway,2026-09-04T02:15:54.029480Z,2026-09-04T02:16:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
123,123,SIM-b393c64e8e954bf989eaa20e79a29a80-80,PIX,APPROVED,950.49,BRL,1,synthetic_gateway,2026-09-03T14:02:54.029480Z,2026-09-03T14:03:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
124,124,SIM-b393c64e8e954bf989eaa20e79a29a80-81,PIX,APPROVED,1541.21,BRL,1,synthetic_gateway,2026-09-05T06:34:54.029480Z,2026-09-05T06:35:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
125,125,SIM-b393c64e8e954bf989eaa20e79a29a80-82,PIX,APPROVED,2113.36,BRL,1,synthetic_gateway,2026-09-03T23:00:54.029480Z,2026-09-03T23:01:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
126,126,SIM-b393c64e8e954bf989eaa20e79a29a80-83,CREDIT_CARD,APPROVED,1799.01,BRL,1,synthetic_gateway,2026-09-03T06:09:54.029480Z,2026-09-03T06:10:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
127,127,SIM-b393c64e8e954bf989eaa20e79a29a80-84,CREDIT_CARD,APPROVED,306.83,BRL,6,synthetic_gateway,2026-09-02T17:43:54.029480Z,2026-09-02T17:44:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
128,128,SIM-b393c64e8e954bf989eaa20e79a29a80-85,CREDIT_CARD,APPROVED,1169.53,BRL,2,synthetic_gateway,2026-09-03T02:40:54.029480Z,2026-09-03T02:41:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
129,129,SIM-b393c64e8e954bf989eaa20e79a29a80-86,CREDIT_CARD,APPROVED,1482.22,BRL,6,synthetic_gateway,2026-09-04T10:17:54.029480Z,2026-09-04T10:18:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
130,130,SIM-b393c64e8e954bf989eaa20e79a29a80-87,PIX,APPROVED,2274.08,BRL,1,synthetic_gateway,2026-09-03T17:37:54.029480Z,2026-09-03T17:38:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
131,131,SIM-b393c64e8e954bf989eaa20e79a29a80-88,CREDIT_CARD,APPROVED,1478.85,BRL,6,synthetic_gateway,2026-09-03T10:21:54.029480Z,2026-09-03T10:22:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
132,132,SIM-b393c64e8e954bf989eaa20e79a29a80-89,PIX,APPROVED,805.99,BRL,1,synthetic_gateway,2026-09-03T05:20:54.029480Z,2026-09-03T05:21:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
133,133,SIM-b393c64e8e954bf989eaa20e79a29a80-90,CREDIT_CARD,APPROVED,761.96,BRL,6,synthetic_gateway,2026-09-03T22:48:54.029480Z,2026-09-03T22:49:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
134,134,SIM-b393c64e8e954bf989eaa20e79a29a80-91,CREDIT_CARD,APPROVED,2461.27,BRL,1,synthetic_gateway,2026-09-06T05:52:54.029480Z,2026-09-06T05:53:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
135,135,SIM-b393c64e8e954bf989eaa20e79a29a80-92,PIX,APPROVED,1137.10,BRL,1,synthetic_gateway,2026-09-03T20:41:54.029480Z,2026-09-03T20:42:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
136,136,SIM-b393c64e8e954bf989eaa20e79a29a80-93,PIX,APPROVED,2373.12,BRL,1,synthetic_gateway,2026-09-02T18:37:54.029480Z,2026-09-02T18:38:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
137,137,SIM-b393c64e8e954bf989eaa20e79a29a80-94,CREDIT_CARD,APPROVED,2165.63,BRL,1,synthetic_gateway,2026-09-05T04:05:54.029480Z,2026-09-05T04:06:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
138,138,SIM-b393c64e8e954bf989eaa20e79a29a80-95,CREDIT_CARD,APPROVED,1281.41,BRL,6,synthetic_gateway,2026-09-02T19:06:54.029480Z,2026-09-02T19:07:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
139,139,SIM-b393c64e8e954bf989eaa20e79a29a80-96,PIX,APPROVED,1949.91,BRL,1,synthetic_gateway,2026-09-05T16:02:54.029480Z,2026-09-05T16:03:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
140,140,SIM-b393c64e8e954bf989eaa20e79a29a80-97,PIX,APPROVED,1597.05,BRL,1,synthetic_gateway,2026-09-03T20:09:54.029480Z,2026-09-03T20:10:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
141,141,SIM-b393c64e8e954bf989eaa20e79a29a80-98,CREDIT_CARD,APPROVED,1269.83,BRL,6,synthetic_gateway,2026-09-05T03:40:54.029480Z,2026-09-05T03:41:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
142,142,SIM-b393c64e8e954bf989eaa20e79a29a80-99,PIX,APPROVED,63.74,BRL,1,synthetic_gateway,2026-09-03T08:43:54.029480Z,2026-09-03T08:44:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
143,143,SIM-b393c64e8e954bf989eaa20e79a29a80-100,CREDIT_CARD,APPROVED,1731.48,BRL,3,synthetic_gateway,2026-09-05T05:58:54.029480Z,2026-09-05T05:59:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
144,144,SIM-b393c64e8e954bf989eaa20e79a29a80-101,PIX,APPROVED,498.71,BRL,1,synthetic_gateway,2026-09-05T14:32:54.029480Z,2026-09-05T14:33:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
145,145,SIM-b393c64e8e954bf989eaa20e79a29a80-102,CREDIT_CARD,APPROVED,218.36,BRL,2,synthetic_gateway,2026-09-04T16:57:54.029480Z,2026-09-04T16:58:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
146,146,SIM-b393c64e8e954bf989eaa20e79a29a80-103,CREDIT_CARD,APPROVED,260.06,BRL,2,synthetic_gateway,2026-09-03T14:58:54.029480Z,2026-09-03T14:59:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
147,147,SIM-b393c64e8e954bf989eaa20e79a29a80-104,CREDIT_CARD,APPROVED,746.92,BRL,2,synthetic_gateway,2026-09-06T10:20:54.029480Z,2026-09-06T10:21:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
148,148,SIM-b393c64e8e954bf989eaa20e79a29a80-105,CREDIT_CARD,APPROVED,747.85,BRL,6,synthetic_gateway,2026-09-04T14:39:54.029480Z,2026-09-04T14:40:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
149,149,SIM-b393c64e8e954bf989eaa20e79a29a80-106,PIX,APPROVED,2250.30,BRL,1,synthetic_gateway,2026-09-06T09:43:54.029480Z,2026-09-06T09:44:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
150,150,SIM-b393c64e8e954bf989eaa20e79a29a80-107,PIX,APPROVED,1854.95,BRL,1,synthetic_gateway,2026-09-02T17:36:54.029480Z,2026-09-02T17:37:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
151,151,SIM-b393c64e8e954bf989eaa20e79a29a80-108,CREDIT_CARD,APPROVED,1495.17,BRL,1,synthetic_gateway,2026-09-05T15:32:54.029480Z,2026-09-05T15:33:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
152,152,SIM-b393c64e8e954bf989eaa20e79a29a80-109,PIX,APPROVED,1980.63,BRL,1,synthetic_gateway,2026-09-02T19:41:54.029480Z,2026-09-02T19:42:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
153,153,SIM-b393c64e8e954bf989eaa20e79a29a80-110,PIX,APPROVED,2444.28,BRL,1,synthetic_gateway,2026-09-05T03:03:54.029480Z,2026-09-05T03:04:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
154,154,SIM-b393c64e8e954bf989eaa20e79a29a80-111,BOLETO,APPROVED,1777.88,BRL,1,synthetic_gateway,2026-09-04T14:06:54.029480Z,2026-09-04T14:07:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
155,155,SIM-b393c64e8e954bf989eaa20e79a29a80-112,PIX,APPROVED,1068.37,BRL,1,synthetic_gateway,2026-09-03T06:32:54.029480Z,2026-09-03T06:33:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
156,156,SIM-b393c64e8e954bf989eaa20e79a29a80-113,CREDIT_CARD,APPROVED,752.68,BRL,3,synthetic_gateway,2026-09-05T03:06:54.029480Z,2026-09-05T03:07:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
157,157,SIM-b393c64e8e954bf989eaa20e79a29a80-114,CREDIT_CARD,APPROVED,197.90,BRL,1,synthetic_gateway,2026-09-03T02:17:54.029480Z,2026-09-03T02:18:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
158,158,SIM-b393c64e8e954bf989eaa20e79a29a80-115,PIX,APPROVED,727.92,BRL,1,synthetic_gateway,2026-09-03T03:07:54.029480Z,2026-09-03T03:08:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
159,159,SIM-b393c64e8e954bf989eaa20e79a29a80-116,PIX,APPROVED,1695.44,BRL,1,synthetic_gateway,2026-09-05T02:10:54.029480Z,2026-09-05T02:11:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
160,160,SIM-b393c64e8e954bf989eaa20e79a29a80-117,CREDIT_CARD,APPROVED,1518.03,BRL,3,synthetic_gateway,2026-09-04T12:16:54.029480Z,2026-09-04T12:17:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
161,161,SIM-b393c64e8e954bf989eaa20e79a29a80-118,CREDIT_CARD,APPROVED,148.28,BRL,1,synthetic_gateway,2026-09-04T04:24:54.029480Z,2026-09-04T04:25:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
162,162,SIM-b393c64e8e954bf989eaa20e79a29a80-119,PIX,APPROVED,2244.30,BRL,1,synthetic_gateway,2026-09-04T22:38:54.029480Z,2026-09-04T22:39:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
163,163,SIM-b393c64e8e954bf989eaa20e79a29a80-120,CREDIT_CARD,APPROVED,2274.09,BRL,1,synthetic_gateway,2026-09-05T18:08:54.029480Z,2026-09-05T18:09:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
164,164,SIM-b393c64e8e954bf989eaa20e79a29a80-121,PIX,APPROVED,663.62,BRL,1,synthetic_gateway,2026-09-05T14:46:54.029480Z,2026-09-05T14:47:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
165,165,SIM-b393c64e8e954bf989eaa20e79a29a80-122,CREDIT_CARD,APPROVED,119.82,BRL,3,synthetic_gateway,2026-09-03T04:12:54.029480Z,2026-09-03T04:13:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
166,166,SIM-b393c64e8e954bf989eaa20e79a29a80-123,PIX,APPROVED,1832.09,BRL,1,synthetic_gateway,2026-09-04T14:11:54.029480Z,2026-09-04T14:12:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
167,167,SIM-b393c64e8e954bf989eaa20e79a29a80-124,CREDIT_CARD,DECLINED,306.03,BRL,6,synthetic_gateway,,,0.00,PAYMENT_DECLINED,Pagamento não autorizado na simulação,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
168,168,SIM-b393c64e8e954bf989eaa20e79a29a80-125,CREDIT_CARD,APPROVED,630.31,BRL,1,synthetic_gateway,2026-09-06T11:23:54.029480Z,2026-09-06T11:24:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
169,169,SIM-b393c64e8e954bf989eaa20e79a29a80-126,CREDIT_CARD,APPROVED,961.20,BRL,1,synthetic_gateway,2026-09-03T21:05:54.029480Z,2026-09-03T21:06:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
170,170,SIM-b393c64e8e954bf989eaa20e79a29a80-127,CREDIT_CARD,APPROVED,2410.88,BRL,6,synthetic_gateway,2026-09-02T21:34:54.029480Z,2026-09-02T21:35:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
171,171,SIM-b393c64e8e954bf989eaa20e79a29a80-128,PIX,APPROVED,746.07,BRL,1,synthetic_gateway,2026-09-03T03:55:54.029480Z,2026-09-03T03:56:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
172,172,SIM-b393c64e8e954bf989eaa20e79a29a80-129,BOLETO,APPROVED,2162.82,BRL,1,synthetic_gateway,2026-09-03T07:16:54.029480Z,2026-09-03T07:17:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
173,173,SIM-b393c64e8e954bf989eaa20e79a29a80-130,CREDIT_CARD,APPROVED,1933.44,BRL,3,synthetic_gateway,2026-09-04T09:25:54.029480Z,2026-09-04T09:26:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
174,174,SIM-b393c64e8e954bf989eaa20e79a29a80-131,PIX,APPROVED,253.62,BRL,1,synthetic_gateway,2026-09-04T13:32:54.029480Z,2026-09-04T13:33:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
175,175,SIM-b393c64e8e954bf989eaa20e79a29a80-132,BOLETO,APPROVED,1644.26,BRL,1,synthetic_gateway,2026-09-06T02:23:54.029480Z,2026-09-06T02:24:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
176,176,SIM-b393c64e8e954bf989eaa20e79a29a80-133,CREDIT_CARD,APPROVED,359.55,BRL,2,synthetic_gateway,2026-09-03T07:58:54.029480Z,2026-09-03T07:59:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
177,177,SIM-b393c64e8e954bf989eaa20e79a29a80-134,PIX,APPROVED,656.41,BRL,1,synthetic_gateway,2026-09-04T00:19:54.029480Z,2026-09-04T00:20:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
178,178,SIM-b393c64e8e954bf989eaa20e79a29a80-135,CREDIT_CARD,APPROVED,852.65,BRL,2,synthetic_gateway,2026-09-03T06:03:54.029480Z,2026-09-03T06:04:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
179,179,SIM-b393c64e8e954bf989eaa20e79a29a80-136,PIX,APPROVED,2381.87,BRL,1,synthetic_gateway,2026-09-03T01:27:54.029480Z,2026-09-03T01:28:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
180,180,SIM-b393c64e8e954bf989eaa20e79a29a80-137,PIX,APPROVED,1433.53,BRL,1,synthetic_gateway,2026-09-06T14:40:54.029480Z,2026-09-06T14:41:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
181,181,SIM-b393c64e8e954bf989eaa20e79a29a80-138,PIX,APPROVED,1118.87,BRL,1,synthetic_gateway,2026-09-04T00:59:54.029480Z,2026-09-04T01:00:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
182,182,SIM-b393c64e8e954bf989eaa20e79a29a80-139,BOLETO,APPROVED,789.65,BRL,1,synthetic_gateway,2026-09-03T07:20:54.029480Z,2026-09-03T07:21:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
183,183,SIM-b393c64e8e954bf989eaa20e79a29a80-140,PIX,APPROVED,2054.39,BRL,1,synthetic_gateway,2026-09-04T06:46:54.029480Z,2026-09-04T06:47:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
184,184,SIM-b393c64e8e954bf989eaa20e79a29a80-141,CREDIT_CARD,APPROVED,770.54,BRL,2,synthetic_gateway,2026-09-06T03:42:54.029480Z,2026-09-06T03:43:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
185,185,SIM-b393c64e8e954bf989eaa20e79a29a80-142,PIX,APPROVED,1003.07,BRL,1,synthetic_gateway,2026-09-05T03:04:54.029480Z,2026-09-05T03:05:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
186,186,SIM-b393c64e8e954bf989eaa20e79a29a80-143,CREDIT_CARD,APPROVED,664.16,BRL,2,synthetic_gateway,2026-09-02T18:29:54.029480Z,2026-09-02T18:30:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
187,187,SIM-b393c64e8e954bf989eaa20e79a29a80-144,CREDIT_CARD,APPROVED,637.79,BRL,1,synthetic_gateway,2026-09-04T05:38:54.029480Z,2026-09-04T05:39:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
188,188,SIM-b393c64e8e954bf989eaa20e79a29a80-145,CREDIT_CARD,APPROVED,1354.68,BRL,1,synthetic_gateway,2026-09-02T17:55:54.029480Z,2026-09-02T17:56:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
189,189,SIM-b393c64e8e954bf989eaa20e79a29a80-146,PIX,APPROVED,1484.68,BRL,1,synthetic_gateway,2026-09-03T00:36:54.029480Z,2026-09-03T00:37:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
190,190,SIM-b393c64e8e954bf989eaa20e79a29a80-147,CREDIT_CARD,APPROVED,1754.93,BRL,2,synthetic_gateway,2026-09-03T17:20:54.029480Z,2026-09-03T17:21:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
191,191,SIM-b393c64e8e954bf989eaa20e79a29a80-148,CREDIT_CARD,APPROVED,40.32,BRL,1,synthetic_gateway,2026-09-03T00:20:54.029480Z,2026-09-03T00:21:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
192,192,SIM-b393c64e8e954bf989eaa20e79a29a80-149,CREDIT_CARD,APPROVED,2407.91,BRL,6,synthetic_gateway,2026-09-05T03:49:54.029480Z,2026-09-05T03:50:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
193,193,SIM-b393c64e8e954bf989eaa20e79a29a80-150,PIX,APPROVED,1810.08,BRL,1,synthetic_gateway,2026-09-03T00:02:54.029480Z,2026-09-03T00:03:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
194,194,SIM-b393c64e8e954bf989eaa20e79a29a80-151,CREDIT_CARD,APPROVED,1866.51,BRL,2,synthetic_gateway,2026-09-06T04:31:54.029480Z,2026-09-06T04:32:54.029480Z,0.00,,,2026-09-07T14:46:54.029480Z,2026-09-07T14:46:54.029480Z
